lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-301964,03/07/2025 15:19,Cold Outreach,Competitive Exam Prep,West Region,Rep_03,5.93,Lead,Open,,,
LD-301965,2025-01-03 19:29:00,Cold Outreach,Language Learning,South Region,Rep_12,2.15,Lead,Open,,,
LD-301966,01/08/2026 20:42,Paid Search,Language Learning,South Region,Rep_12,2.55,Contacted,Open,,,
LD-301967,08/15/2025 14:13,Social Media,K12 Math,West Region,Rep_03,2.3,Demo Scheduled,Open,,,
LD-301968,2026-02-18 15:09:00,Organic Search,K-12 Math,North Region,Rep_06,1.55,Lead,Open,,,
LD-301969,2025-11-02 19:28:00,Referral,Study Abroad Prep,East Region,Rep_09,2.85,Negotiation,Lost,Bad Timing,1614.46,2025-12-26 13:48:51.110198
LD-301970,09/15/2025 20:58,Webinar,Language Learning,West Region,Rep_13,0.58,Closed,Won,,334.11,2025-10-26 12:25:02.475684
LD-301971,02/16/2025 13:17,paid search,Competitive Exam Prep,North Region,Rep_06,6.82,Contacted,Open,,,
LD-301972,2026-04-24 09:37:00,Webinar,K-12  Math,International,Rep_05,2.79,Demo Completed,Lost,No Response / Ghosted,547.51,2026-05-19 18:27:53.465216
LD-301973,08/15/2025 20:53,social media,K-12 Math,West Region,Rep_03,1.64,Contacted,Open,,,
LD-301974,2026-04-21 15:57:00,Webinar,K-12 Math,South Region,Rep_02,0.6,Closed,Won,,502.88,2026-05-30 15:19:31.043753
LD-301975,10-May-2026 15:12,Webinar,Coding for Kids,International,Rep_05,2.88,Contacted,Open,,,
LD-301976,2025-12-09 13:25:00,Cold Outreach,Study Abroad Prep,South Region,Rep_07,0.71,Demo Completed,Lost,Bad Timing,1583.72,2025-12-29 01:27:02.606928
LD-301977,03/20/2025 10:56,Organic Search,K-12 Math,West Region,Rep_08,1.33,Lead,Open,,,
LD-301978,11/26/2025 08:20,Paid Search,Coding for Kids,International,Rep_05,2.36,Negotiation,Lost,Went With Competitor,600.62,2026-01-10 00:01:58.687657
LD-301979,05/28/2026 14:12,Webinar,Study Abroad Prep,West Region,Rep_08,8.72,Contacted,Open,,,
LD-301980,2025-05-10 08:49:00,Organic Search,K-12  Math,North Region,Rep_01,3.3,Contacted,Open,,,
LD-301981,07/15/2025 16:53,Organic Search,Language Learning,International,Rep_05,6.21,Contacted,Open,,,
LD-301982,08/15/2025 09:08,organic search,Language Learning,International,Rep_05,5.09,Contacted,Open,,,
LD-301983,2025-10-17 16:13:00,Webinar,K-12 Math,North Region,Rep_11,4.72,Closed,Won,,482.82,2025-11-11 06:32:14.798646
LD-301984,15-Jun-2025 08:23,Partner Channel,Study Abroad Prep,International,Rep_10,3.55,Negotiation,Lost,Went With Competitor,1496.6,2025-08-07 08:57:14.381144
LD-301985,2026-03-21 20:49:00,Webinar,Study Abroad Prep,East Region,Rep_04,3.43,Contacted,Open,,,
LD-301986,11-Jan-2026 10:06,Organic Search,Study Abroad Prep,,Rep_03,4.1,Contacted,Open,,,
LD-301987,2026-01-20 12:38:00,Social Media,K-12 Math,South Region,Rep_12,4.1,Contacted,Open,,,
LD-301988,11/13/2025 07:52,Organic Search,Coding for Kids,South Region,Rep_02,3.85,Demo Completed,Lost,Price Objection,538.43,2025-12-15 19:09:21.975734
LD-301989,11/07/2025 08:34,Referral,coding for kids,,Rep_05,4.63,Contacted,Open,,,
LD-301990,24-Feb-2025 20:20,Organic Search,K-12 Math,East Region,Rep_09,4.12,Contacted,Open,,,
LD-301991,02/16/2025 14:33,Organic Search,Coding for Kids,South Region,Rep_02,6.84,Demo Completed,Lost,Bad Timing,738.81,2025-03-26 17:51:45.584522
LD-301992,11/07/2025 14:39,Social Media,Competitive Exam Prep,South Region,Rep_02,4.16,Contacted,Open,,,
LD-301993,2025-02-14 18:53:00,Paid Search,Study Abroad Prep,West Region,Rep_13,1.48,Closed,Won,,1683.28,2025-04-08 15:01:29.346953
LD-301994,06/08/2026 08:18,organic search,Coding for Kids,West Region,Rep_13,13.18,Demo Completed,Lost,No Response / Ghosted,582.1,2026-07-07 19:48:55.285196
LD-301995,10/16/2025 12:50,Organic Search,Study Abroad Prep,South Region,Rep_07,0.95,Closed,Won,,1392.53,2025-11-30 04:03:06.591949
LD-301996,16-Nov-2025 09:23,SEO,K-12 Math,West Region,Rep_03,3.11,Demo Completed,Lost,Price Objection,$461.45,2025-12-14 10:00:57.268065
LD-301997,21-Feb-2025 15:54,Organic Search,Competitive Exam Prep,South Region,Rep_07,5.24,Negotiation,Lost,Price Objection,922.76,2025-04-01 06:02:23.370701
LD-301998,06/29/2026 12:55,Organic Search,Competitive Exam Prep,East Region,Rep_04,1.68,Lead,Open,,,
LD-301999,20-Jun-2025 11:11,Organic Search,Competitive Exam Prep,East Region,Rep_04,4.05,Contacted,Open,,,
LD-302000,30-Apr-2026 10:56,Referral,Study Abroad Prep,South Region,Rep_12,0.98,Contacted,Open,,,
LD-302001,04/28/2025 16:38,Referral,K-12 Math,West Region,Rep_08,3.96,Closed,Won,,549.51,2025-06-02 20:41:54.859910
LD-302002,02-Sep-2025 12:51,SOCIAL MEDIA,Study Abroad Prep,East Region,Rep_14,0.6,Lead,Open,,,
LD-302003,04/10/2026 13:37,Webinar,Language Learning,South Region,Rep_12,5.82,Contacted,Open,,,
LD-302004,10/13/2025 14:00,Cold Outreach,Study Abroad Prep,West Region,Rep_13,4.05,Lead,Open,,,
LD-302005,16-Jan-2026 20:20,Referral,Coding for Kids,West Region,Rep_13,8.27,Contacted,Open,,,
LD-302006,2025-07-26 08:59:00,Paid Search,Language Learning,International,Rep_05,0.89,Contacted,Open,,,
LD-302007,24-Feb-2025 16:08,Cold Outreach,Language Learning,East Region,Rep_04,4.14,Lead,Open,,,
LD-302008,11/25/2025 15:55,Organic Search,K-12 Math,North Region,Rep_01,3.49,Contacted,Open,,,
LD-302009,2025-10-27 18:48:00,Paid  Search,Competitive Exam Prep,West Region,Rep_03,4.71,Contacted,Open,,,
LD-302010,09/12/2025 12:32,Referral,Competitive Exam Prep,International,Rep_05,3.12,Proposal Sent,Lost,Price Objection,900.1,2025-10-09 10:18:46.682925
LD-302011,2025-09-16 19:47:00,Partner Channel,Coding For Kids,North Region,Rep_06,4.87,Contacted,Open,,,
LD-302012,2025-04-09 20:27:00,Organic Search,Study Abroad Prep,South Region,Rep_07,10.13,Lead,Open,,,
LD-302013,02/07/2025 13:35,Social Media,Study Abroad Prep,East Region,Rep_04,4.69,Lead,Open,,,
LD-302014,30-Dec-2025 15:13,Organic Search,K-12 Math,North Region,Rep_01,1.76,Closed,Won,,$563.76,2026-02-06 06:20:36.052362
LD-302015,2025-06-23 16:55:00,Organic Search,K-12 Math,South Region,Rep_07,9.25,Contacted,Open,,,
LD-302016,21-Sep-2025 18:21,Organic Search,Language Learning,North Region,Rep_01,2.83,Contacted,Open,,,
LD-302017,2025-10-24 17:40:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,3.16,Contacted,Open,,,
LD-302018,08-Apr-2025 20:09,Referral,Competitive Exam Prep,East Region,Rep_09,5.32,Closed,Won,,974.84,2025-05-07 08:15:22.644715
LD-302019,06/12/2026 20:39,Partner Channel,Language Learning,North Region,Rep_01,3.23,Contacted,Open,,,
LD-302020,01/30/2026 12:47,Partner Channel,K-12 Math,East Region,Rep_14,1.81,Lead,Open,,,
LD-302021,01/05/2026 13:25,Paid Search,Competitive Exam Prep,West Region,Rep_03,1.62,Negotiation,Lost,No Response / Ghosted,861.62,2026-02-20 22:12:49.924526
LD-302022,10/21/2025 08:16,Social Media,K-12 Math,North Region,Rep_06,6.1,Contacted,Open,,,
LD-302023,2026-02-14 09:27:00,Organic Search,K-12 Math,East Region,Rep_14,3.03,Lead,Open,,,
LD-302024,18-Jan-2025 08:11,Social Media,K-12 Math,North Region,Rep_06,2.82,Demo Completed,Lost,Price Objection,$590.36,2025-02-17 00:06:31.247794
LD-302025,03-Jan-2025 20:53,Paid Search,Coding for Kids,East Region,Rep_14,3.27,Contacted,Open,,,
LD-302026,17-Feb-2025 10:32,Partner Channel,K12 Math,East Region,Rep_09,4.96,Lead,Open,,,
LD-302027,07/23/2025 15:51,Partner Channel,coding for kids,,Rep_08,1.34,Contacted,Open,,,
LD-302028,2025-06-20 10:58:00,Webinar,Language Learning,West Region,Rep_03,3.74,Contacted,Open,,,
LD-302029,10/17/2025 19:02,Organic Search,Competitive Exam Prep,International,Rep_10,1.86,Contacted,Open,,,
LD-302030,10/21/2025 17:17,Referral,Language Learning,North Region,Rep_01,2.29,Contacted,Open,,,
LD-302031,2025-04-23 17:29:00,Social Media,Language Learning,South Region,Rep_07,4.75,Contacted,Open,,,
LD-302032,2025-10-15 18:27:00,Webinar,K-12 Math,North Region,Rep_06,2.59,Closed,Won,,423.52,2025-11-17 07:23:22.614868
LD-302033,2025-01-11 14:23:00,Paid Search,Competitive Exam Prep,East Region,Rep_04,5.49,Contacted,Open,,,
LD-302034,07-Nov-2025 20:35,Organic Search,Study Abroad Prep,East Region,Rep_14,8.65,Lead,Open,,,
LD-302035,06/24/2025 11:07,Social Media,K-12 Math,East Region,Rep_04,1.77,Contacted,Open,,,
LD-302036,08/22/2025 13:24,Referral,K-12 Math,,Rep_06,1.43,Negotiation,Lost,Price Objection,495.77,2025-10-03 02:40:30.296379
LD-302037,08/01/2025 13:48,Social,Language Learning,West Region,Rep_08,5.37,Contacted,Open,,,
LD-302038,02/21/2025 19:24,Partner Channel,Language Learning,West Region,Rep_08,4.3,Closed,Won,,313.98,2025-03-14 22:22:41.153601
LD-302039,2026-06-05 08:03:00,Paid Search,Language Learning,International,Rep_05,7.38,Contacted,Open,,,
LD-302040,2026-04-03 19:37:00,Cold Outreach,Study Abroad Prep,South Region,Rep_07,1.44,Demo Scheduled,Open,,,
LD-302041,2025-06-08 15:07:00,Social,Competitive Exam Prep,South Region,Rep_02,0.81,Contacted,Open,,,
LD-302042,12/18/2025 07:45,Referral,Competitive Exam Prep,North Region,Rep_06,8.58,Contacted,Open,,,
LD-302043,29-Jan-2026 07:40,Organic Search,K-12 Math,West Region,Rep_03,1.67,Negotiation,Lost,Went With Competitor,458.92,2026-03-11 06:53:49.514228
LD-302044,2025-11-14 12:09:00,Cold Outreach,Study Abroad Prep,West Region,Rep_13,10.37,Proposal Sent,Lost,Went With Competitor,1692.53,2025-12-08 10:55:33.655143
LD-302045,16-Nov-2025 14:54,Organic Search,K12 Math,International,Rep_15,9.63,Proposal Sent,Lost,Price Objection,$420.53,2025-12-17 16:05:04.787775
LD-302046,14-Feb-2025 11:03,Paid Search,Study Abroad Prep,North Region,Rep_01,3.69,Lead,Open,,,
LD-302047,2025-06-25 11:44:00,Partner Channel,K-12 Math,West Region,Rep_13,2.34,Contacted,Open,,,
LD-302048,2026-03-28 10:03:00,Paid Search,K-12 Math,West Region,Rep_08,3.49,Contacted,Open,,,
LD-302049,2025-06-03 10:49:00,social media,Coding for Kids,,Rep_04,17.78,Contacted,Open,,,
LD-302050,06/05/2025 07:13,Referral,Competitive Exam Prep,West Region,Rep_08,5.53,Closed,Won,,"$1,023.85",2025-07-08 21:02:05.432064
LD-302051,05/09/2026 18:35,cold outreach,K-12 Math,South Region,Rep_07,6.38,Lead,Open,,,
LD-302052,05-Mar-2026 07:26,Referral,K-12 Math,International,Rep_05,4.12,Closed,Won,,550.49,2026-03-27 16:28:50.829945
LD-302053,07-Aug-2025 20:31,Webinar,K-12 Math,North Region,Rep_01,0.98,Closed,Won,,588.15,2025-09-22 20:59:38.431138
LD-302054,09-Jan-2026 12:45,Social Media,Coding for Kids,West Region,Rep_03,1.38,Contacted,Open,,,
LD-302055,02/09/2026 14:08,Cold Outreach,K-12 Math,East Region,Rep_09,2.72,Lead,Open,,,
LD-302056,27-Feb-2026 20:11,Webinar,Competitive Exam Prep,South Region,Rep_07,3.7,Contacted,Open,,,
LD-302057,02/11/2025 11:00,Social Media,Competitive Exam Prep,East Region,Rep_14,3.82,Lead,Open,,,
LD-302058,2025-02-07 12:43:00,organic search,Coding for Kids,West Region,Rep_13,3.36,Demo Completed,Lost,No Response / Ghosted,$646.33,2025-03-23 06:18:18.743995
LD-302059,01-Jun-2026 08:14,Cold Outreach,Language Learning,South Region,Rep_07,3.91,Contacted,Open,,,
LD-302060,2025-06-20 16:19:00,Webinar,Competitive Exam Prep,West Region,Rep_03,3.8,Contacted,Open,,,
LD-302061,11/13/2025 13:43,Referral,Competitive Exam Prep,East Region,Rep_14,3.55,Contacted,Open,,,
LD-302062,2025-04-18 20:33:00,Webinar,Study Abroad Prep,North Region,Rep_06,5.82,Negotiation,Lost,No Response / Ghosted,"$1,562.29",2025-05-30 18:47:57.221792
LD-302063,07/15/2025 12:33,Cold Outreach,Coding for Kids,East Region,Rep_09,0.73,Lead,Open,,,
LD-302064,03/04/2025 17:49,cold outreach,Coding for Kids,South Region,Rep_02,4.34,Lead,Open,,,
LD-302065,25-Aug-2025 10:14,Social Media,K-12 Math,West Region,Rep_08,7.57,Demo Completed,Lost,Budget Not Approved,$460.18,2025-09-22 14:58:22.277645
LD-302066,15-Sep-2025 17:23,Organic Search,Coding for Kids,South Region,Rep_02,4.45,Negotiation,Lost,Price Objection,668.29,2025-11-03 22:00:24.786447
LD-302067,09-May-2025 17:38,Referral,K-12 Math,East Region,Rep_14,12.04,Contacted,Open,,,
LD-302068,21-Mar-2025 11:49,Webinar,K-12 Math,,Rep_02,2.59,Contacted,Open,,,
LD-302069,2025-11-07 20:41:00,Paid Search,Competitive Exam Prep,North Region,Rep_01,1.55,Closed,Won,,1001.55,2025-12-26 15:29:30.478677
LD-302070,2025-07-16 20:44:00,SOCIAL MEDIA,Coding for Kids,South Region,Rep_07,3.14,Contacted,Open,,,
LD-302071,04-Feb-2025 09:25,Social Media,Coding for Kids,South Region,Rep_02,8.14,Contacted,Open,,,
LD-302072,09/09/2025 20:19,Cold Outreach,Language Learning,North Region,Rep_11,7.24,Contacted,Open,,,
LD-302073,20-Apr-2026 18:10,Organic Search,Study Abroad Prep,,Rep_14,3.52,Contacted,Open,,,
LD-302074,05-Oct-2025 09:52,Organic Search,Competitive Exam Prep,East Region,Rep_14,7.89,Contacted,Open,,,
LD-302075,2025-10-01 14:53:00,Organic Search,Competitive Exam Prep,International,Rep_05,6.32,Lead,Open,,,
LD-302076,2025-11-15 19:44:00,Referral,Coding for Kids,South Region,Rep_07,2.41,Closed,Won,,$583.97,2025-12-12 15:06:40.958273
LD-302077,2025-12-01 09:33:00,Webinar,Competitive Exam Prep,West Region,Rep_03,1.58,Proposal Sent,Lost,Went With Competitor,"$1,173.09",2026-01-06 16:12:19.779831
LD-302078,22-Jan-2026 17:56,Referral,K-12 Math,West Region,Rep_13,2.99,Contacted,Open,,,
LD-302079,16-May-2025 18:21,Social Media,Coding for Kids,North Region,Rep_11,2.0,Negotiation,Lost,Price Objection,742.23,2025-06-29 03:40:50.665109
LD-302080,2025-03-08 19:16:00,PPC,Coding for Kids,North Region,Rep_01,3.65,Contacted,Open,,,
LD-302081,2025-01-23 17:29:00,Paid Search,coding for kids,International,Rep_05,4.53,Demo Completed,Lost,Price Objection,725.02,2025-03-05 17:53:57.495105
LD-302082,2025-08-01 20:10:00,Referral,Competitive Exam Prep,West Region,Rep_13,0.62,Negotiation,Lost,Price Objection,$953.82,2025-09-27 09:57:31.558992
LD-302083,03/21/2025 15:29,Organic Search,Competitive Exam Prep,West Region,Rep_13,1.35,Contacted,Open,,,
LD-302084,2025-06-13 18:51:00,Social Media,Coding for Kids,North Region,Rep_06,1.96,Contacted,Open,,,
LD-302085,05/15/2025 08:10,Organic Search,Study Abroad Prep,North Region,Rep_01,6.11,Contacted,Open,,,
LD-302086,06-Oct-2025 09:23,Paid Search,Language Learning,South Region,Rep_02,0.66,Proposal Sent,Lost,Bad Timing,$409.22,2025-11-24 20:23:02.616588
LD-302087,2025-04-02 14:30:00,Partner Channel,K-12 Math,West Region,Rep_03,2.48,Contacted,Open,,,
LD-302088,2025-12-08 10:00:00,Organic Search,K-12 Math,North Region,Rep_06,2.88,Contacted,Open,,,
LD-302089,2026-01-26 09:15:00,Webinar,Language Learning,South Region,Rep_12,1.37,Contacted,Open,,,
LD-302090,26-Dec-2025 20:27,Cold Outreach,K-12 Math,North Region,Rep_01,1.6,Lead,Open,,,
LD-302091,2026-03-19 13:48:00,Organic Search,Competitive Exam Prep,North Region,Rep_01,1.23,Contacted,Open,,,
LD-302092,2025-01-29 13:21:00,Partner Channel,Language Learning,North Region,Rep_06,2.59,Proposal Sent,Lost,Went With Competitor,389.38,2025-02-25 01:18:21.353706
LD-302093,2025-07-30 17:22:00,Organic Search,K-12 Math,West Region,Rep_03,7.53,Lead,Open,,,
LD-302094,03/20/2025 11:33,Cold Outreach,K-12 Math,West Region,Rep_03,21.25,Lead,Open,,,
LD-302095,28-Apr-2025 08:47,Organic Search,Language Learning,South Region,Rep_02,7.48,Contacted,Open,,,
LD-302096,22-May-2025 12:17,Partner Channel,Coding for Kids,South Region,Rep_12,3.3,Proposal Sent,Lost,Price Objection,$723.98,2025-06-29 22:31:35.896098
LD-302097,30-Apr-2026 10:42,Webinar,Coding for Kids,North Region,Rep_06,0.85,Proposal Sent,Lost,Price Objection,570.59,2026-06-13 15:31:33.854843
LD-302098,07-Aug-2025 08:41,Referral,Study Abroad Prep,East Region,Rep_09,3.32,Contacted,Open,,,
LD-302099,27-Apr-2026 18:44,SEO,Competitive Exam Prep,South Region,Rep_02,0.37,Contacted,Open,,,
LD-302100,2025-10-09 19:03:00,PPC,Language Learning,International,Rep_05,3.18,Lead,Open,,,
LD-302101,2026-04-06 09:50:00,Partner Channel,Competitive Exam Prep,North Region,Rep_01,1.67,Contacted,Open,,,
LD-302102,2025-08-02 12:43:00,Paid Search,Study Abroad Prep,International,Rep_10,1.83,Lead,Open,,,
LD-302103,2025-03-06 11:28:00,Organic Search,Language Learning,West Region,Rep_08,2.04,Contacted,Open,,,
LD-302104,2026-03-24 07:07:00,Social Media,Competitive Exam Prep,West Region,Rep_08,3.36,Negotiation,Lost,Price Objection,1181.24,2026-05-05 07:32:45.340404
LD-302105,05-Sep-2025 13:06,Social Media,Coding for Kids,North Region,Rep_06,10.2,Contacted,Open,,,
LD-302106,01/27/2026 09:36,Social Media,K-12 Math,,Rep_03,2.54,Lead,Open,,,
LD-302107,01/15/2026 19:00,Referral,Coding for Kids,South Region,Rep_12,3.66,Negotiation,Lost,Price Objection,707.61,2026-02-28 09:53:29.527224
LD-302108,19-May-2026 13:52,Partner Channel,K-12 Math,International,Rep_15,0.5,Contacted,Open,,,
LD-302109,07-May-2025 09:21,Social Media,Coding for Kids,North Region,Rep_11,0.72,Contacted,Open,,,
LD-302110,2025-06-27 07:01:00,SEO,Language Learning,North Region,Rep_11,1.63,Negotiation,Lost,No Response / Ghosted,318.4,2025-07-20 07:47:48.913742
LD-302111,04/24/2026 17:46,Partner Channel,Coding for Kids,South Region,Rep_12,2.04,Contacted,Open,,,
LD-302112,29-Sep-2025 12:19,COLD OUTREACH,Competitive Exam Prep,South Region,Rep_02,7.8,Lead,Open,,,
LD-302113,2025-05-06 17:47:00,Cold Outreach,Coding for Kids,South Region,Rep_07,2.4,Contacted,Open,,,
LD-302114,2025-08-25 16:04:00,Paid Search,Language Learning,International,Rep_15,0.67,Proposal Sent,Lost,Bad Timing,303.88,2025-09-28 20:21:40.228364
LD-302115,2026-02-25 19:11:00,Paid Search,Coding for Kids,East Region,Rep_04,4.95,Demo Completed,Lost,Bad Timing,$660.45,2026-03-19 07:21:30.275805
LD-302116,04/09/2025 19:09,Organic Search,Language Learning,South Region,Rep_07,7.86,Negotiation,Lost,Price Objection,423.4,2025-05-24 00:07:33.250374
LD-302117,2025-04-08 08:54:00,Cold Outreach,Language Learning,International,Rep_05,3.64,Lead,Open,,,
LD-302118,11/28/2025 14:49,Organic Search,CODING FOR KIDS,International,Rep_10,1.38,Lead,Open,,,
LD-302119,05/19/2025 14:50,Webinar,Language Learning,East Region,Rep_14,3.05,Demo Scheduled,Open,,,
LD-302120,02/05/2026 16:10,Paid Search,K-12 Math,International,Rep_05,1.4,Proposal Sent,Lost,Price Objection,543.4,2026-03-27 22:08:00.413830
LD-302121,12/24/2025 19:30,SEO,K-12 Math,South Region,Rep_12,4.1,Contacted,Open,,,
LD-302122,2025-01-31 10:12:00,Partner Channel,Coding For Kids,East Region,Rep_09,2.31,Demo Scheduled,Open,,,
LD-302123,01/06/2026 11:39,Referral,K-12 Math,North Region,Rep_11,2.89,Closed,Won,,543.24,2026-02-18 01:07:48.430368
LD-302124,07/18/2025 15:05,Organic Search,K-12 Math,East Region,Rep_04,4.27,Negotiation,Lost,No Response / Ghosted,$594.31,2025-08-22 19:27:55.779797
LD-302125,2025-06-06 12:03:00,organic search,CODING FOR KIDS,West Region,Rep_03,0.73,Contacted,Open,,,
LD-302126,2025-04-04 15:58:00,Webinar,K-12 Math,South Region,Rep_12,1.5,Contacted,Open,,,
LD-302127,05/20/2026 15:53,Referral,Language Learning,West Region,Rep_03,3.12,Lead,Open,,,
LD-302128,06-Oct-2025 14:51,Webinar,Language Learning,South Region,Rep_12,2.37,Closed,Won,,371.82,2025-11-29 16:49:00.125466
LD-302129,03-Oct-2025 19:54,Referral,Language Learning,South Region,Rep_12,5.48,Negotiation,Lost,Bad Timing,315.79,2025-11-04 06:00:12.845026
LD-302130,06/27/2026 17:00,Cold Outreach,K12 Math,South Region,Rep_02,1.0,Lead,Open,,,
LD-302131,12-May-2025 20:27,Social Media,Competitive Exam Prep,North Region,Rep_11,6.4,Proposal Sent,Lost,Bad Timing,"$1,042.80",2025-06-20 18:57:35.786857
LD-302132,2025-10-19 14:09:00,Cold Outreach,Study Abroad Prep,North Region,Rep_06,11.05,Demo Completed,Lost,Bad Timing,1492.03,2025-11-19 19:51:05.509432
LD-302133,01/09/2026 15:52,Referral,Language Learning,South Region,Rep_12,2.71,Closed,Won,,378.6,2026-02-20 02:36:44.201520
LD-302134,06/01/2025 07:34,Cold Outreach,Study Abroad Prep,South Region,Rep_07,1.12,Lead,Open,,,
LD-302135,07-Jan-2025 20:02,Paid Search,Competitive Exam Prep,South Region,Rep_02,0.53,Contacted,Open,,,
LD-302136,2026-05-03 14:15:00,Partner Channel,Competitive Exam Prep,South Region,Rep_12,7.56,Contacted,Open,,,
LD-302137,2025-03-19 20:04:00,Referral,Language Learning,East Region,Rep_14,2.74,Demo Completed,Lost,Price Objection,314.54,2025-04-14 21:28:41.641964
LD-302138,26-May-2025 18:57,Organic Search,Competitive Exam Prep,South Region,Rep_12,1.06,Contacted,Open,,,
LD-302139,02/22/2026 15:01,Social Media,K-12 Math,South Region,Rep_07,1.95,Proposal Sent,Lost,Bad Timing,495.08,2026-04-09 01:33:44.547112
LD-302140,04/29/2025 07:41,Webinar,Study Abroad Prep,South Region,Rep_02,1.2,Closed,Won,,"$1,707.56",2025-05-28 12:37:00.094919
LD-302141,2026-04-10 18:34:00,Referral,Competitive Exam Prep,South Region,Rep_12,4.14,Demo Scheduled,Open,,,
LD-302142,04/25/2025 15:08,Partner Channel,K-12 Math,North Region,Rep_01,9.4,Demo Completed,Lost,No Response / Ghosted,460.1,2025-05-28 16:01:34.951673
LD-302143,2025-12-23 11:27:00,Paid Search,Competitive Exam Prep,South Region,Rep_02,27.67,Contacted,Open,,,
LD-302144,2026-06-26 12:05:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,3.06,Proposal Sent,Lost,No Response / Ghosted,1007.78,2026-08-18 19:55:13.615434
LD-302145,02-Feb-2026 18:08,Organic Search,K-12 Math,East Region,Rep_04,3.23,Contacted,Open,,,
LD-302146,02-Feb-2026 19:53,Paid Search,K-12 Math,International,Rep_15,2.93,Contacted,Open,,,
LD-302147,07/17/2025 09:47,Partner Channel,K-12 Math,North Region,Rep_01,2.37,Negotiation,Lost,Price Objection,428.55,2025-08-27 15:22:20.997339
