lead_id,created_at,source,product,region,rep,response_time_hours,stage_reached,status,lost_reason,deal_value,closed_at
LD-300703,2026-03-19 17:18:00,Cold Outreach,Study Abroad Prep,North Region,Rep_11,1.6,Contacted,Open,,,
LD-300704,2025-02-16 09:45:00,Organic Search,Coding for Kids,International,Rep_15,3.62,Contacted,Open,,,
LD-300705,2025-03-24 15:29:00,Partner Channel,K-12 Math,North Region,Rep_11,3.13,Contacted,Open,,,
LD-300706,2025-01-17 11:43:00,Partner Channel,K-12 Math,South Region,Rep_07,30.84,Contacted,Open,,,
LD-300707,2025-10-05 09:34:00,Paid Search,K-12 Math,West Region,Rep_03,1.53,Closed,Won,,479.46,2025-11-12 02:36:14.550855
LD-300708,2025-07-27 20:38:00,Paid Search,Competitive Exam Prep,International,Rep_05,3.91,Lead,Open,,,
LD-300709,2025-05-16 14:05:00,Referral,Coding for Kids,North Region,Rep_01,0.71,Contacted,Open,,,
LD-300710,2025-07-18 09:17:00,Organic Search,Competitive Exam Prep,South Region,Rep_12,4.95,Negotiation,Lost,Price Objection,1149.79,2025-08-21 02:18:24.442136
LD-300711,2026-05-22 09:28:00,Referral,Competitive Exam Prep,International,Rep_10,7.25,Contacted,Open,,,
LD-300712,2025-07-24 10:33:00,Social Media,Study Abroad Prep,North Region,Rep_11,7.21,Lead,Open,,,
LD-300713,2026-03-01 16:41:00,Webinar,K-12 Math,International,Rep_05,0.96,Contacted,Open,,,
LD-300714,2026-01-20 12:25:00,Social Media,Study Abroad Prep,North Region,Rep_01,2.33,Closed,Won,,1549.27,2026-03-03 05:01:11.896500
LD-300715,2026-01-20 08:06:00,Social Media,Language Learning,East Region,Rep_04,9.11,Lead,Open,,,
LD-300716,2025-12-29 07:45:00,Referral,Study Abroad Prep,North Region,Rep_11,0.87,Contacted,Open,,,
LD-300717,2025-06-06 16:20:00,Webinar,Coding for Kids,North Region,Rep_11,2.57,Negotiation,Lost,Price Objection,619.44,2025-07-14 15:09:54.005552
LD-300718,2025-06-04 12:22:00,Webinar,Competitive Exam Prep,South Region,Rep_02,1.2,Lead,Open,,,
LD-300719,2026-01-05 11:21:00,Paid Search,Language Learning,South Region,Rep_12,4.58,Closed,Won,,413.78,2026-02-12 01:32:17.038115
LD-300720,2025-09-04 11:59:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,12.66,Closed,Won,,1019.73,2025-10-16 16:46:51.745421
LD-300721,2025-08-15 07:17:00,Paid Search,K-12 Math,West Region,Rep_08,4.99,Contacted,Open,,,
LD-300722,2025-11-20 12:49:00,Organic Search,Language Learning,South Region,Rep_12,0.45,Closed,Won,,385.49,2025-12-19 13:51:14.229990
LD-300723,2026-05-31 17:49:00,Paid Search,Coding for Kids,West Region,Rep_13,4.51,Contacted,Open,,,
LD-300724,2026-01-08 15:53:00,Paid Search,Language Learning,North Region,Rep_06,17.94,Contacted,Open,,,
LD-300725,2025-07-05 16:18:00,Referral,Language Learning,International,Rep_15,1.25,Closed,Won,,336.09,2025-08-12 10:15:48.524078
LD-300726,2025-01-29 20:58:00,Partner Channel,Language Learning,East Region,Rep_04,9.57,Lead,Open,,,
LD-300727,2025-10-19 10:34:00,Referral,Coding for Kids,North Region,Rep_11,2.04,Contacted,Open,,,
LD-300728,2025-11-12 18:22:00,Social Media,Coding for Kids,International,Rep_10,4.28,Lead,Open,,,
LD-300729,2025-11-21 18:45:00,Partner Channel,Language Learning,International,Rep_05,1.77,Contacted,Open,,,
LD-300730,2026-05-05 17:26:00,Social Media,Competitive Exam Prep,International,Rep_10,5.25,Negotiation,Lost,Price Objection,896.81,2026-06-01 21:27:41.636544
LD-300731,2026-05-26 17:16:00,Webinar,K-12 Math,East Region,Rep_14,7.6,Proposal Sent,Lost,Bad Timing,414.22,2026-07-03 08:28:39.750134
LD-300732,2026-01-06 16:00:00,Social Media,K-12 Math,South Region,Rep_12,2.14,Contacted,Open,,,
LD-300733,2025-09-24 19:53:00,Cold Outreach,K-12 Math,West Region,Rep_03,8.08,Lead,Open,,,
LD-300734,2025-09-12 11:09:00,Partner Channel,Competitive Exam Prep,International,Rep_05,2.34,Contacted,Open,,,
LD-300735,2025-11-11 13:06:00,Organic Search,K-12 Math,North Region,Rep_01,2.32,Closed,Won,,418.2,2025-12-24 21:39:54.441794
LD-300736,2025-04-16 17:27:00,Social Media,Language Learning,South Region,Rep_02,11.19,Demo Completed,Lost,Bad Timing,384.48,2025-05-19 14:31:23.411525
LD-300737,2026-05-19 09:21:00,Social Media,Study Abroad Prep,West Region,Rep_13,7.32,Lead,Open,,,
LD-300738,2025-01-17 15:16:00,Referral,Competitive Exam Prep,West Region,Rep_03,7.38,Negotiation,Lost,No Response / Ghosted,1132.38,2025-02-27 03:45:07.662105
LD-300739,2025-07-18 17:27:00,Organic Search,K-12 Math,East Region,Rep_09,1.94,Lead,Open,,,
LD-300740,2025-02-04 12:49:00,Cold Outreach,Coding for Kids,International,Rep_05,5.69,Lead,Open,,,
LD-300741,2025-08-26 14:03:00,Paid Search,Coding for Kids,East Region,Rep_04,7.91,Lead,Open,,,
LD-300742,2025-09-24 14:42:00,Social Media,Study Abroad Prep,South Region,Rep_07,1.54,Contacted,Open,,,
LD-300743,2025-09-05 20:00:00,Webinar,Language Learning,East Region,Rep_14,4.26,Lead,Open,,,
LD-300744,2025-04-25 19:10:00,Partner Channel,Coding for Kids,North Region,Rep_01,1.9,Negotiation,Lost,Budget Not Approved,710.4,2025-06-02 12:34:51.287473
LD-300745,2026-03-07 17:53:00,Social Media,Coding for Kids,West Region,Rep_03,5.49,Contacted,Open,,,
LD-300746,2025-09-09 13:29:00,Partner Channel,Coding for Kids,East Region,Rep_04,3.91,Proposal Sent,Lost,No Response / Ghosted,760.5,2025-10-05 15:30:50.103539
LD-300747,2025-05-02 08:44:00,Webinar,Study Abroad Prep,International,Rep_15,2.33,Negotiation,Lost,Budget Not Approved,1608.04,2025-06-18 07:52:55.179841
LD-300748,2026-05-20 12:20:00,Organic Search,K-12 Math,North Region,Rep_11,2.28,Closed,Won,,425.19,2026-07-08 23:28:15.119782
LD-300749,2025-04-15 20:32:00,Organic Search,K-12 Math,South Region,Rep_12,1.77,Contacted,Open,,,
LD-300750,2026-01-02 12:17:00,Organic Search,Coding for Kids,North Region,Rep_06,20.04,Contacted,Open,,,
LD-300751,2026-01-16 19:29:00,Paid Search,Study Abroad Prep,East Region,Rep_04,2.86,Demo Completed,Lost,No Response / Ghosted,1413.95,2026-02-23 07:51:06.238536
LD-300752,2025-07-25 11:32:00,Paid Search,Language Learning,West Region,Rep_13,0.67,Contacted,Open,,,
LD-300753,2025-01-31 13:28:00,Paid Search,K-12 Math,North Region,Rep_01,7.82,Lead,Open,,,
LD-300754,2025-05-09 20:48:00,Organic Search,K-12 Math,East Region,Rep_09,0.89,Contacted,Open,,,
LD-300755,2026-02-20 16:46:00,Cold Outreach,Language Learning,International,Rep_05,3.78,Lead,Open,,,
LD-300756,2025-09-26 07:22:00,Social Media,Study Abroad Prep,East Region,Rep_09,1.71,Contacted,Open,,,
LD-300757,2026-01-30 09:23:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_12,5.18,Contacted,Open,,,
LD-300758,2025-09-26 14:46:00,Webinar,Competitive Exam Prep,International,Rep_15,0.28,Contacted,Open,,,
LD-300759,2025-03-12 14:02:00,Organic Search,Language Learning,East Region,Rep_09,1.52,Contacted,Open,,,
LD-300760,2026-01-30 08:51:00,Paid Search,Competitive Exam Prep,West Region,Rep_08,0.56,Contacted,Open,,,
LD-300761,2025-03-28 11:57:00,Partner Channel,Language Learning,North Region,Rep_01,0.65,Contacted,Open,,,
LD-300762,2026-05-01 10:40:00,Paid Search,K-12 Math,West Region,Rep_08,2.59,Contacted,Open,,,
LD-300763,2025-01-14 16:19:00,Social Media,Coding for Kids,West Region,Rep_03,2.63,Lead,Open,,,
LD-300764,2026-03-05 11:33:00,Social Media,K-12 Math,West Region,Rep_13,0.76,Contacted,Open,,,
LD-300765,2025-12-31 14:34:00,Paid Search,Coding for Kids,North Region,Rep_11,3.53,Proposal Sent,Lost,Budget Not Approved,762.15,2026-01-26 01:25:45.021619
LD-300766,2025-11-06 14:24:00,Partner Channel,K-12 Math,South Region,Rep_12,3.29,Contacted,Open,,,
LD-300767,2025-01-30 20:12:00,Organic Search,Study Abroad Prep,North Region,Rep_06,4.57,Demo Scheduled,Open,,,
LD-300768,2025-06-14 10:22:00,Paid Search,Competitive Exam Prep,International,Rep_10,12.32,Contacted,Open,,,
LD-300769,2025-01-31 09:48:00,Partner Channel,Competitive Exam Prep,South Region,Rep_12,6.91,Contacted,Open,,,
LD-300770,2025-12-03 15:05:00,Cold Outreach,K-12 Math,South Region,Rep_12,0.73,Lead,Open,,,
LD-300771,2025-04-04 14:28:00,Social Media,K-12 Math,North Region,Rep_06,1.44,Contacted,Open,,,
LD-300772,2025-01-01 17:52:00,Social Media,Study Abroad Prep,North Region,Rep_11,6.29,Demo Completed,Lost,No Response / Ghosted,1528.76,2025-02-01 08:34:23.554125
LD-300773,2026-04-14 14:55:00,Paid Search,K-12 Math,South Region,Rep_12,3.44,Lead,Open,,,
LD-300774,2025-09-09 16:53:00,Social Media,Competitive Exam Prep,International,Rep_15,4.58,Negotiation,Lost,Bad Timing,1013.04,2025-10-30 16:59:37.302246
LD-300775,2025-12-09 20:33:00,Social Media,K-12 Math,South Region,Rep_07,1.41,Lead,Open,,,
LD-300776,2025-11-07 11:15:00,Organic Search,Coding for Kids,West Region,Rep_13,3.91,Contacted,Open,,,
LD-300777,2025-08-04 07:49:00,Cold Outreach,Coding for Kids,International,Rep_05,10.38,Demo Scheduled,Open,,,
LD-300778,2025-08-12 18:12:00,Social Media,Language Learning,West Region,Rep_03,5.28,Lead,Open,,,
LD-300779,2025-04-03 12:02:00,Social Media,Competitive Exam Prep,South Region,Rep_02,1.1,Contacted,Open,,,
LD-300780,2025-09-16 16:49:00,Organic Search,Coding for Kids,South Region,Rep_02,1.49,Closed,Won,,639.64,2025-10-19 11:01:35.430150
LD-300781,2025-04-10 20:30:00,Organic Search,Coding for Kids,North Region,Rep_06,12.54,Demo Completed,Lost,Bad Timing,623.49,2025-05-22 09:02:42.377196
LD-300782,2026-05-18 17:12:00,Paid Search,K-12 Math,South Region,Rep_02,5.08,Lead,Open,,,
LD-300783,2025-03-14 13:57:00,Paid Search,K-12 Math,North Region,Rep_01,2.1,Contacted,Open,,,
LD-300784,2025-08-22 20:56:00,Webinar,Coding for Kids,International,Rep_15,3.34,Negotiation,Lost,Price Objection,627.74,2025-10-01 21:33:53.478241
LD-300785,2026-01-08 16:25:00,Webinar,K-12 Math,South Region,Rep_07,0.38,Closed,Won,,560.49,2026-02-24 00:39:35.739226
LD-300786,2025-04-02 20:05:00,Webinar,K-12 Math,North Region,Rep_11,3.19,Closed,Won,,550.6,2025-05-07 00:11:22.225216
LD-300787,2025-03-30 17:46:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_02,1.55,Contacted,Open,,,
LD-300788,2025-07-09 19:37:00,Social Media,K-12 Math,South Region,Rep_12,3.7,Contacted,Open,,,
LD-300789,2026-01-09 11:43:00,Organic Search,Language Learning,South Region,Rep_07,34.69,Contacted,Open,,,
LD-300790,2026-01-09 10:10:00,Organic Search,K-12 Math,South Region,Rep_07,4.86,Contacted,Open,,,
LD-300791,2025-10-31 08:57:00,Webinar,Competitive Exam Prep,West Region,Rep_13,1.1,Negotiation,Lost,Went With Competitor,977.54,2025-12-24 04:42:39.523725
LD-300792,2026-04-30 19:33:00,Cold Outreach,K-12 Math,East Region,Rep_04,11.75,Lead,Open,,,
LD-300793,2025-06-27 08:54:00,Paid Search,K-12 Math,East Region,Rep_14,7.03,Lead,Open,,,
LD-300794,2025-10-23 18:33:00,Organic Search,Coding for Kids,East Region,Rep_04,1.79,Lead,Open,,,
LD-300795,2025-10-19 07:43:00,Paid Search,Competitive Exam Prep,South Region,Rep_12,4.75,Proposal Sent,Lost,Price Objection,811.21,2025-11-16 11:03:20.456836
LD-300796,2025-11-14 16:05:00,Webinar,Language Learning,South Region,Rep_12,9.3,Closed,Won,,343.31,2025-12-25 03:00:31.495788
LD-300797,2025-07-06 20:35:00,Referral,K-12 Math,South Region,Rep_12,5.9,Contacted,Open,,,
LD-300798,2025-08-29 14:49:00,Webinar,Study Abroad Prep,South Region,Rep_02,2.15,Contacted,Open,,,
LD-300799,2025-03-31 15:44:00,Organic Search,Coding for Kids,West Region,Rep_13,4.18,Demo Completed,Lost,No Response / Ghosted,604.44,2025-04-26 20:13:38.264659
LD-300800,2026-06-19 13:15:00,Partner Channel,K-12 Math,East Region,Rep_04,12.05,Demo Scheduled,Open,,,
LD-300801,2025-08-01 12:10:00,Organic Search,Competitive Exam Prep,West Region,Rep_03,1.8,Demo Scheduled,Open,,,
LD-300802,2025-11-17 19:21:00,Social Media,Competitive Exam Prep,North Region,Rep_11,1.04,Contacted,Open,,,
LD-300803,2025-04-02 09:32:00,Social Media,K-12 Math,North Region,Rep_01,0.73,Contacted,Open,,,
LD-300804,2025-09-11 10:13:00,Organic Search,Competitive Exam Prep,South Region,Rep_07,9.75,Negotiation,Lost,Bad Timing,979.17,2025-10-20 18:13:17.890135
LD-300805,2025-05-23 20:06:00,Social Media,Competitive Exam Prep,North Region,Rep_11,1.21,Demo Scheduled,Open,,,
LD-300806,2025-03-11 15:52:00,Referral,Competitive Exam Prep,East Region,Rep_09,1.5,Contacted,Open,,,
LD-300807,2026-03-11 16:03:00,Webinar,Coding for Kids,South Region,Rep_12,3.21,Closed,Won,,686.53,2026-04-25 18:46:18.428140
LD-300808,2025-01-30 12:20:00,Cold Outreach,Language Learning,East Region,Rep_04,3.47,Contacted,Open,,,
LD-300809,2025-05-13 16:23:00,Organic Search,Language Learning,East Region,Rep_04,12.48,Lead,Open,,,
LD-300810,2025-03-19 09:11:00,Paid Search,Coding for Kids,North Region,Rep_06,3.74,Negotiation,Lost,Bad Timing,629.31,2025-04-28 17:48:20.604434
LD-300811,2025-02-25 14:05:00,Cold Outreach,Coding for Kids,South Region,Rep_12,0.79,Lead,Open,,,
LD-300812,2026-02-10 14:15:00,Webinar,Competitive Exam Prep,East Region,Rep_09,1.2,Contacted,Open,,,
LD-300813,2025-08-05 20:59:00,Partner Channel,K-12 Math,East Region,Rep_04,1.2,Contacted,Open,,,
LD-300814,2025-01-20 14:48:00,Organic Search,Study Abroad Prep,South Region,Rep_07,1.45,Closed,Won,,1585.21,2025-03-17 10:04:23.055623
LD-300815,2025-08-01 07:06:00,Paid Search,Coding for Kids,International,Rep_15,2.79,Closed,Won,,647.99,2025-09-09 05:55:00.653368
LD-300816,2025-07-19 17:29:00,Referral,Competitive Exam Prep,South Region,Rep_07,11.95,Closed,Won,,1006.54,2025-09-05 21:20:50.447084
LD-300817,2026-05-13 11:39:00,Organic Search,K-12 Math,South Region,Rep_02,2.24,Contacted,Open,,,
LD-300818,2025-11-14 19:11:00,Organic Search,Language Learning,West Region,Rep_13,0.46,Contacted,Open,,,
LD-300819,2025-03-26 20:57:00,Organic Search,Coding for Kids,North Region,Rep_06,6.51,Proposal Sent,Lost,Budget Not Approved,708.08,2025-04-28 12:24:58.592591
LD-300820,2025-08-11 14:37:00,Cold Outreach,K-12 Math,East Region,Rep_14,8.93,Lead,Open,,,
LD-300821,2025-08-13 12:35:00,Organic Search,Language Learning,West Region,Rep_08,3.56,Negotiation,Lost,Budget Not Approved,368.78,2025-09-14 22:17:19.527142
LD-300822,2025-04-15 17:59:00,Referral,Competitive Exam Prep,North Region,Rep_11,2.22,Negotiation,Lost,Went With Competitor,1105.31,2025-05-23 10:42:45.845956
LD-300823,2026-05-01 12:43:00,Social Media,Study Abroad Prep,North Region,Rep_11,4.16,Contacted,Open,,,
LD-300824,2026-01-12 17:48:00,Partner Channel,Language Learning,South Region,Rep_07,1.02,Negotiation,Lost,Budget Not Approved,298.23,2026-02-26 00:55:09.785271
LD-300825,2026-03-25 12:35:00,Organic Search,Coding for Kids,South Region,Rep_02,1.02,Contacted,Open,,,
LD-300826,2025-09-24 18:14:00,Referral,Competitive Exam Prep,South Region,Rep_07,1.28,Contacted,Open,,,
LD-300827,2025-08-07 14:06:00,Webinar,Competitive Exam Prep,International,Rep_05,2.77,Contacted,Open,,,
LD-300828,2025-04-09 09:40:00,Referral,Study Abroad Prep,South Region,Rep_12,0.55,Contacted,Open,,,
LD-300829,2025-08-22 11:05:00,Webinar,K-12 Math,West Region,Rep_03,5.23,Closed,Won,,565.11,2025-09-30 05:59:21.338342
LD-300830,2025-02-15 08:37:00,Cold Outreach,Coding for Kids,West Region,Rep_08,2.07,Contacted,Open,,,
LD-300831,2025-10-09 15:09:00,Social Media,Language Learning,International,Rep_15,2.63,Negotiation,Lost,No Response / Ghosted,323.04,2025-11-18 06:42:19.241400
LD-300832,2025-03-27 15:27:00,Webinar,Competitive Exam Prep,North Region,Rep_06,0.48,Closed,Won,,870.0,2025-05-14 04:19:00.487812
LD-300833,2025-07-11 16:25:00,Organic Search,Study Abroad Prep,North Region,Rep_11,3.41,Demo Completed,Lost,No Response / Ghosted,1648.45,2025-08-19 00:48:34.731710
LD-300834,2025-01-24 17:15:00,Webinar,Competitive Exam Prep,South Region,Rep_02,0.64,Contacted,Open,,,
LD-300835,2025-08-04 18:30:00,Social Media,Competitive Exam Prep,North Region,Rep_01,1.75,Closed,Won,,1124.73,2025-09-27 06:20:51.984710
LD-300836,2026-05-21 18:20:00,Referral,K-12 Math,South Region,Rep_07,2.98,Closed,Won,,515.63,2026-07-02 12:15:50.105790
LD-300837,2026-04-24 11:15:00,Organic Search,Coding for Kids,North Region,Rep_11,0.35,Negotiation,Lost,Went With Competitor,714.55,2026-06-02 11:12:02.286047
LD-300838,2025-08-19 07:43:00,Webinar,Study Abroad Prep,North Region,Rep_06,0.66,Negotiation,Lost,Bad Timing,1291.9,2025-10-01 07:20:01.181564
LD-300839,2025-06-30 07:00:00,Paid Search,Competitive Exam Prep,North Region,Rep_01,9.57,Negotiation,Lost,No Response / Ghosted,891.49,2025-08-11 01:33:15.359450
LD-300840,2025-03-14 16:52:00,Paid Search,Language Learning,West Region,Rep_08,23.69,Contacted,Open,,,
LD-300841,2026-03-31 15:22:00,Cold Outreach,K-12 Math,South Region,Rep_12,0.39,Lead,Open,,,
LD-300842,2025-01-20 19:11:00,Partner Channel,Competitive Exam Prep,East Region,Rep_04,1.87,Contacted,Open,,,
LD-300843,2025-07-19 08:05:00,Referral,K-12 Math,West Region,Rep_03,7.14,Demo Scheduled,Open,,,
LD-300844,2025-07-08 17:33:00,Organic Search,Competitive Exam Prep,East Region,Rep_14,6.03,Demo Scheduled,Open,,,
LD-300845,2025-11-03 17:52:00,Webinar,Study Abroad Prep,South Region,Rep_12,1.65,Lead,Open,,,
LD-300846,2026-03-15 19:51:00,Referral,Competitive Exam Prep,West Region,Rep_08,0.79,Closed,Won,,1061.27,2026-04-26 12:52:32.357190
LD-300847,2026-04-03 13:40:00,Cold Outreach,Competitive Exam Prep,South Region,Rep_12,1.17,Lead,Open,,,
LD-300848,2025-03-14 12:06:00,Social Media,Language Learning,West Region,Rep_03,3.45,Lead,Open,,,
LD-300849,2025-07-29 15:30:00,Organic Search,K-12 Math,East Region,Rep_14,21.82,Demo Scheduled,Open,,,
LD-300850,2025-03-17 09:36:00,Cold Outreach,K-12 Math,North Region,Rep_01,5.01,Lead,Open,,,
LD-300851,2026-02-22 07:07:00,Paid Search,Language Learning,North Region,Rep_01,0.69,Contacted,Open,,,
LD-300852,2026-02-27 15:23:00,Referral,Study Abroad Prep,South Region,Rep_07,8.26,Negotiation,Lost,No Response / Ghosted,1210.71,2026-04-19 13:40:35.626170
LD-300853,2025-10-03 18:11:00,Webinar,Study Abroad Prep,West Region,Rep_03,9.72,Demo Completed,Lost,Bad Timing,1536.8,2025-10-26 08:14:16.174719
LD-300854,2025-02-13 17:40:00,Referral,Competitive Exam Prep,North Region,Rep_06,23.86,Closed,Won,,853.06,2025-03-12 19:38:59.138237
LD-300855,2026-02-02 18:00:00,Partner Channel,Language Learning,South Region,Rep_12,3.69,Contacted,Open,,,
LD-300856,2025-09-10 11:18:00,Partner Channel,Study Abroad Prep,West Region,Rep_13,0.61,Lead,Open,,,
LD-300857,2025-08-08 12:37:00,Paid Search,Competitive Exam Prep,West Region,Rep_13,1.73,Demo Completed,Lost,No Response / Ghosted,1148.44,2025-09-02 10:29:18.451715
LD-300858,2026-01-31 09:07:00,Paid Search,Competitive Exam Prep,South Region,Rep_07,4.5,Proposal Sent,Lost,Went With Competitor,982.31,2026-03-12 17:29:18.630204
LD-300859,2025-03-28 08:20:00,Organic Search,K-12 Math,South Region,Rep_02,2.42,Lead,Open,,,
LD-300860,2026-06-25 12:24:00,Referral,Coding for Kids,International,Rep_05,1.25,Contacted,Open,,,
LD-300861,2025-02-04 15:03:00,Partner Channel,K-12 Math,South Region,Rep_12,5.66,Contacted,Open,,,
LD-300862,2025-06-04 08:09:00,Partner Channel,Coding for Kids,North Region,Rep_06,1.04,Contacted,Open,,,
LD-300863,2025-01-07 10:56:00,Webinar,Language Learning,East Region,Rep_09,6.24,Contacted,Open,,,
LD-300864,2026-01-07 18:09:00,Cold Outreach,K-12 Math,West Region,Rep_08,1.13,Lead,Open,,,
LD-300865,2026-06-19 12:52:00,Referral,Coding for Kids,South Region,Rep_12,2.77,Negotiation,Lost,Bad Timing,691.5,2026-08-06 18:18:49.350325
LD-300866,2025-01-22 16:56:00,Referral,Language Learning,East Region,Rep_09,1.25,Contacted,Open,,,
LD-300867,2025-12-05 13:40:00,Paid Search,K-12 Math,South Region,Rep_12,0.5,Contacted,Open,,,
LD-300868,2026-02-19 14:21:00,Social Media,Competitive Exam Prep,North Region,Rep_11,1.11,Lead,Open,,,
LD-300869,2026-05-10 16:10:00,Referral,Competitive Exam Prep,East Region,Rep_09,26.56,Closed,Won,,1177.17,2026-07-12 08:59:24.680858
LD-300870,2025-11-26 14:28:00,Referral,Study Abroad Prep,North Region,Rep_06,0.94,Contacted,Open,,,
LD-300871,2026-03-10 08:35:00,Referral,Language Learning,North Region,Rep_01,1.14,Negotiation,Lost,Bad Timing,350.4,2026-04-22 16:59:41.481393
LD-300872,2025-12-12 15:50:00,Partner Channel,K-12 Math,International,Rep_05,1.62,Contacted,Open,,,
LD-300873,2025-01-17 09:06:00,Organic Search,Coding for Kids,North Region,Rep_11,2.06,Demo Completed,Lost,Went With Competitor,683.16,2025-02-05 03:55:20.056158
LD-300874,2026-03-03 18:54:00,Social Media,K-12 Math,West Region,Rep_13,0.49,Contacted,Open,,,
LD-300875,2025-10-13 20:51:00,Paid Search,K-12 Math,North Region,Rep_06,9.29,Contacted,Open,,,
LD-300876,2026-01-10 18:34:00,Social Media,K-12 Math,North Region,Rep_06,4.37,Contacted,Open,,,
LD-300877,2025-01-02 18:57:00,Cold Outreach,Language Learning,East Region,Rep_04,3.03,Contacted,Open,,,
LD-300878,2026-05-29 09:44:00,Partner Channel,Competitive Exam Prep,West Region,Rep_03,7.51,Negotiation,Lost,Bad Timing,1105.34,2026-07-02 03:12:00.805175
LD-300879,2026-05-05 15:57:00,Organic Search,Coding for Kids,West Region,Rep_03,2.5,Contacted,Open,,,
LD-300880,2025-12-19 08:45:00,Cold Outreach,Competitive Exam Prep,International,Rep_15,6.17,Lead,Open,,,
LD-300881,2025-11-20 16:02:00,Partner Channel,Language Learning,North Region,Rep_11,4.27,Contacted,Open,,,
